source	source_node_type	target	target_node_type	edge_type
pubchem.compound:5283731	Compound	ncbigene:3586	Gene	upregulates
pubchem.compound:5283731	Compound	ncbigene:4843	Gene	upregulates
pubchem.compound:5283731	Compound	ncbigene:7421	Gene	upregulates
pubchem.compound:5283731	Compound	ncbigene:860	Gene	upregulates
pubchem.compound:5283731	Compound	ncbigene:952	Gene	upregulates
pubchem.compound:5283731	Compound	ncbigene:112744	Gene	downregulates
pubchem.compound:5283731	Compound	ncbigene:335	Gene	downregulates
pubchem.compound:5283731	Compound	ncbigene:3605	Gene	downregulates
pubchem.compound:5283731	Compound	ncbigene:5741	Gene	downregulates
pubchem.compound:5283731	Compound	ncbigene:595	Gene	downregulates
pubchem.compound:5284373	Compound	ncbigene:4773	Gene	downregulates
pubchem.compound:5284373	Compound	ncbigene:4775	Gene	downregulates
pubchem.compound:5284373	Compound	ncbigene:5530	Gene	downregulates
pubchem.compound:5284373	Compound	ncbigene:5532	Gene	downregulates
pubchem.compound:5284373	Compound	ncbigene:5534	Gene	downregulates
pubchem.compound:5284513	Compound	ncbigene:5914	Gene	upregulates
pubchem.compound:5284513	Compound	ncbigene:5915	Gene	upregulates
pubchem.compound:5284513	Compound	ncbigene:5947	Gene	upregulates
pubchem.compound:5284513	Compound	ncbigene:6256	Gene	upregulates
pubchem.compound:5284513	Compound	ncbigene:6258	Gene	upregulates
pubchem.compound:5284513	Compound	ncbigene:6774	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:10018	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:1027	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:10365	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:1050	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:1071	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:1843	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:2152	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:23362	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:2475	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2596	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:27250	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:2876	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:2932	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:3586	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3638	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:3667	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:3815	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:388969	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:4170	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:440275	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:4843	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4968	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:5054	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:50943	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:5366	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:5594	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:6402	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:652	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:7018	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:7040	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:81671	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:836	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:861	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:9365	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:953	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:9935	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:999	Gene	upregulates
pubchem.compound:5284616	Compound	ncbigene:1017	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:10568	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:11067	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:1234	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:140803	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:1440	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:154091	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:1938	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:1978	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2019	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:213	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2194	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2200	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2324	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:25805	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:283	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:2938	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:30009	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3002	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3064	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:30835	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3156	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3206	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3479	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3484	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3486	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3558	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3562	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3603	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3659	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:3952	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4000	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:404281	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4175	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:471	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4846	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4851	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:4953	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:50507	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:5315	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:54106	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:54210	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:54541	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:5468	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:54700	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:55294	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:5578	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:5582	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:5743	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:57468	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:57521	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:57650	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:595	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6093	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6135	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6198	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:627	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6319	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6347	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6401	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:65018	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6506	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6543	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:6774	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7096	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7097	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7099	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7494	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7528	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:7879	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:80139	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:81793	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:83540	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:896	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:9021	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:9429	Gene	downregulates
pubchem.compound:5284616	Compound	ncbigene:959	Gene	downregulates
pubchem.compound:5311067	Compound	ncbigene:2908	Gene	upregulates
pubchem.compound:5311067	Compound	ncbigene:5319	Gene	downregulates
pubchem.compound:5311181	Compound	ncbigene:10468	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:1448	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:3558	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:3586	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:5739	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:6717	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:9536	Gene	upregulates
pubchem.compound:5311181	Compound	ncbigene:5879	Gene	downregulates
pubchem.compound:5311181	Compound	ncbigene:5881	Gene	downregulates
pubchem.compound:5311181	Compound	ncbigene:7040	Gene	downregulates
pubchem.compound:5311181	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:5320	Compound	ncbigene:4351	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1543	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:1544	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:1559	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1581	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:23411	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:3156	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:338	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:348	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:359	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:3949	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:4846	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:5327	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:54205	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:57104	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:650	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:6720	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:6721	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:7133	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:836	Gene	upregulates
pubchem.compound:53232	Compound	ncbigene:1071	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1385	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1437	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1536	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1786	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:1956	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:2922	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:3158	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:3383	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:3558	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:3791	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:4843	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:5587	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:5617	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:57017	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:60482	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:7040	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:7225	Gene	downregulates
pubchem.compound:53232	Compound	ncbigene:891	Gene	downregulates
pubchem.compound:5330286	Compound	ncbigene:1019	Gene	downregulates
pubchem.compound:5330286	Compound	ncbigene:1021	Gene	downregulates
pubchem.compound:5330286	Compound	ncbigene:1813	Gene	downregulates
pubchem.compound:5344	Compound	ncbigene:2247	Gene	downregulates
pubchem.compound:5360373	Compound	ncbigene:11200	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:1277	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:1437	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:1490	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:1636	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:2252	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:25	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:3553	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:3565	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:3576	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:3596	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:4312	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:4322	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:50507	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:6401	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:6696	Gene	downregulates
pubchem.compound:5360373	Compound	ncbigene:7040	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:7076	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:7077	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:7099	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:7124	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:836	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:8425	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:84666	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:9407	Gene	upregulates
pubchem.compound:5360373	Compound	ncbigene:3978	Gene	downregulates
pubchem.compound:5360373	Compound	ncbigene:3980	Gene	downregulates
pubchem.compound:5360373	Compound	ncbigene:4089	Gene	downregulates
pubchem.compound:5360373	Compound	ncbigene:857	Gene	downregulates
pubchem.compound:5360696	Compound	ncbigene:10280	Gene	upregulates
pubchem.compound:5360696	Compound	ncbigene:2353	Gene	upregulates
pubchem.compound:5360696	Compound	ncbigene:116443	Gene	downregulates
pubchem.compound:5360696	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:5362129	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:5362129	Compound	ncbigene:5972	Gene	upregulates
pubchem.compound:5362129	Compound	ncbigene:1636	Gene	downregulates
pubchem.compound:5362129	Compound	ncbigene:3827	Gene	downregulates
pubchem.compound:5362129	Compound	ncbigene:3953	Gene	downregulates
pubchem.compound:5362129	Compound	ncbigene:4313	Gene	downregulates
pubchem.compound:5405	Compound	ncbigene:841	Gene	upregulates
pubchem.compound:5405	Compound	ncbigene:843	Gene	upregulates
pubchem.compound:5405	Compound	ncbigene:3269	Gene	downregulates
pubchem.compound:5405	Compound	ncbigene:1131	Gene	downregulates
pubchem.compound:5405	Compound	ncbigene:1565	Gene	downregulates
pubchem.compound:5405	Compound	ncbigene:3757	Gene	downregulates
pubchem.compound:5405	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:354	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:3558	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:5054	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:5329	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:5468	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:836	Gene	upregulates
pubchem.compound:5426	Compound	ncbigene:2247	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:2253	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:2263	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:3553	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:3576	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:3606	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:4088	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:4353	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:4790	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:4843	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:51185	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:5743	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:6387	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:6774	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:5426	Compound	ncbigene:7450	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:1027	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:10365	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:10891	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1316	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:1576	Gene	downregulates
pubchem.compound:54454	Compound	ncbigene:19	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:23576	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:252995	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:2625	Gene	upregulates
pubchem.compound:54454	Compound	ncbigene:3156	Gene	downregulates
