source	target	relation	source_database
HGNC:7463	HGNC:20731	1	KEGG
HGNC:7463	HGNC:4401	1	KEGG
HGNC:7463	HGNC:4402	1	KEGG
HGNC:7463	HGNC:4403	1	KEGG
HGNC:7463	HGNC:19663	1	KEGG
HGNC:7463	HGNC:14131	1	KEGG
HGNC:7463	HGNC:4404	1	KEGG
HGNC:7463	HGNC:4405	1	KEGG
HGNC:7463	HGNC:4407	1	KEGG
HGNC:7463	HGNC:4408	1	KEGG
HGNC:7463	HGNC:4410	1	KEGG
HGNC:7463	HGNC:19664	1	KEGG
HGNC:7463	HGNC:4411	1	KEGG
HGNC:7463	HGNC:4412	1	KEGG
HGNC:7464	HGNC:4385	1	KEGG
HGNC:7464	HGNC:4390	1	KEGG
HGNC:7464	HGNC:4396	1	KEGG
HGNC:7464	HGNC:4400	1	KEGG
HGNC:7464	HGNC:4401	1	KEGG
HGNC:7464	HGNC:4402	1	KEGG
HGNC:7464	HGNC:4403	1	KEGG
HGNC:7464	HGNC:19663	1	KEGG
HGNC:7464	HGNC:14131	1	KEGG
HGNC:7464	HGNC:4404	1	KEGG
HGNC:7464	HGNC:4405	1	KEGG
HGNC:7464	HGNC:4407	1	KEGG
HGNC:7464	HGNC:4408	1	KEGG
HGNC:7464	HGNC:4410	1	KEGG
HGNC:7464	HGNC:19664	1	KEGG
HGNC:7464	HGNC:4411	1	KEGG
HGNC:7464	HGNC:4412	1	KEGG
HGNC:3942	HGNC:6119	1	KEGG
HGNC:3942	HGNC:10258	1	KEGG
HGNC:3942	HGNC:10260	1	KEGG
HGNC:3942	HGNC:11998	1	KEGG
HGNC:3942	HGNC:25679	-1	KEGG
HGNC:3942	HGNC:29091	-1	KEGG
HGNC:3942	HGNC:3289	-1	KEGG
HGNC:3942	HGNC:4564	1	KEGG
HGNC:3942	HGNC:5461	1	KEGG
HGNC:3942	HGNC:6128	-1	KEGG
HGNC:3942	HGNC:13345	1	KEGG
HGNC:3942	HGNC:9236	1	KEGG
HGNC:3942	HGNC:9395	1	KEGG
HGNC:3942	HGNC:9402	1	KEGG
HGNC:3942	HGNC:15574	-1	KEGG
HGNC:3942	HGNC:667	1	KEGG
HGNC:3942	HGNC:10437	1	KEGG
HGNC:3942	HGNC:11063	1	KEGG
HGNC:3942	HGNC:13480	-1	KEGG
HGNC:29825	HGNC:132	1	KEGG
HGNC:29825	HGNC:144	1	KEGG
HGNC:16701	HGNC:132	1	KEGG
HGNC:16701	HGNC:144	1	KEGG
HGNC:29827	HGNC:132	1	KEGG
HGNC:29827	HGNC:144	1	KEGG
HGNC:7583	HGNC:132	1	KEGG
HGNC:7583	HGNC:144	1	KEGG
HGNC:7583	HGNC:7567	1	KEGG
HGNC:7583	HGNC:7568	1	KEGG
HGNC:7583	HGNC:7569	1	KEGG
HGNC:7583	HGNC:7571	1	KEGG
HGNC:7583	HGNC:23212	1	KEGG
HGNC:7583	HGNC:31073	1	KEGG
HGNC:7583	HGNC:7572	1	KEGG
HGNC:7583	HGNC:7573	1	KEGG
HGNC:7583	HGNC:7574	1	KEGG
HGNC:7583	HGNC:15906	1	KEGG
HGNC:7583	HGNC:7578	1	KEGG
HGNC:7583	HGNC:7579	1	KEGG
HGNC:7583	HGNC:16701	1	KEGG
HGNC:7583	HGNC:29827	1	KEGG
HGNC:7583	HGNC:7587	1	KEGG
HGNC:7583	HGNC:29823	1	KEGG
HGNC:7583	HGNC:15754	1	KEGG
HGNC:7586	HGNC:132	1	KEGG
HGNC:7586	HGNC:144	1	KEGG
HGNC:21719	HGNC:132	1	KEGG
HGNC:21719	HGNC:144	1	KEGG
HGNC:15754	HGNC:132	1	KEGG
HGNC:15754	HGNC:144	1	KEGG
HGNC:7590	HGNC:7584	1	KEGG
HGNC:7590	HGNC:7585	1	KEGG
HGNC:7590	HGNC:7586	1	KEGG
HGNC:7590	HGNC:7587	1	KEGG
HGNC:7590	HGNC:29823	1	KEGG
HGNC:16243	HGNC:29825	1	KEGG
HGNC:16243	HGNC:16701	1	KEGG
HGNC:16243	HGNC:29827	1	KEGG
HGNC:16243	HGNC:7583	1	KEGG
HGNC:16243	HGNC:7584	1	KEGG
HGNC:16243	HGNC:7585	1	KEGG
HGNC:16243	HGNC:7586	1	KEGG
HGNC:16243	HGNC:7587	1	KEGG
HGNC:16243	HGNC:29823	1	KEGG
HGNC:16243	HGNC:21719	1	KEGG
HGNC:16243	HGNC:15754	1	KEGG
HGNC:16243	HGNC:29824	1	KEGG
HGNC:29826	HGNC:29825	1	KEGG
HGNC:29826	HGNC:16701	1	KEGG
HGNC:29826	HGNC:29827	1	KEGG
HGNC:29826	HGNC:7583	1	KEGG
HGNC:29826	HGNC:7584	1	KEGG
HGNC:29826	HGNC:7585	1	KEGG
HGNC:29826	HGNC:7586	1	KEGG
HGNC:29826	HGNC:7587	1	KEGG
HGNC:29826	HGNC:29823	1	KEGG
HGNC:29826	HGNC:21719	1	KEGG
HGNC:29826	HGNC:15754	1	KEGG
HGNC:29826	HGNC:29824	1	KEGG
HGNC:27972	HGNC:29825	1	KEGG
HGNC:27972	HGNC:16701	1	KEGG
HGNC:27972	HGNC:29827	1	KEGG
HGNC:27972	HGNC:7583	1	KEGG
HGNC:27972	HGNC:7584	1	KEGG
HGNC:27972	HGNC:7585	1	KEGG
HGNC:27972	HGNC:7586	1	KEGG
HGNC:27972	HGNC:7587	1	KEGG
HGNC:27972	HGNC:29823	1	KEGG
HGNC:27972	HGNC:21719	1	KEGG
HGNC:27972	HGNC:15754	1	KEGG
HGNC:27972	HGNC:29824	1	KEGG
HGNC:29824	HGNC:132	1	KEGG
HGNC:29824	HGNC:144	1	KEGG
HGNC:7629	HGNC:1043	1	KEGG
HGNC:7629	HGNC:6697	1	KEGG
HGNC:7629	HGNC:6698	1	KEGG
HGNC:7634	HGNC:1499	1	KEGG
HGNC:7634	HGNC:1508	1	KEGG
HGNC:7634	HGNC:22943	1	KEGG
HGNC:30092	HGNC:2578	1	KEGG
HGNC:7650	HGNC:464	-1	KEGG
HGNC:7650	HGNC:1071	-1	KEGG
HGNC:7650	HGNC:1069	-1	KEGG
HGNC:7650	HGNC:1072	-1	KEGG
HGNC:7650	HGNC:1073	-1	KEGG
HGNC:7650	HGNC:1074	-1	KEGG
HGNC:7650	HGNC:21650	-1	KEGG
HGNC:7650	HGNC:1075	-1	KEGG
HGNC:7650	HGNC:4220	-1	KEGG
HGNC:7650	HGNC:4221	-1	KEGG
HGNC:7650	HGNC:4222	-1	KEGG
HGNC:7655	HGNC:4689	1	KEGG
HGNC:7656	HGNC:7657	1	KEGG
HGNC:7657	HGNC:7656	1	KEGG
HGNC:7664	HGNC:52276	1	KEGG
HGNC:7664	HGNC:15916	1	KEGG
HGNC:7664	HGNC:30923	1	KEGG
HGNC:7664	HGNC:22004	1	KEGG
HGNC:7665	HGNC:52276	1	KEGG
HGNC:7665	HGNC:8591	1	KEGG
HGNC:7665	HGNC:8592	1	KEGG
HGNC:7665	HGNC:16059	1	KEGG
HGNC:7665	HGNC:16061	1	KEGG
HGNC:7665	HGNC:9801	1	KEGG
HGNC:7665	HGNC:9802	1	KEGG
HGNC:7665	HGNC:9803	1	KEGG
HGNC:7665	HGNC:22004	1	KEGG
HGNC:7673	HGNC:13761	-1	KEGG
HGNC:17091	HGNC:7881	1	KEGG
HGNC:17091	HGNC:7883	1	KEGG
HGNC:9706	HGNC:16051	1	KEGG
HGNC:9707	HGNC:16051	1	KEGG
HGNC:17664	HGNC:26838	1	KEGG
HGNC:19688	HGNC:16051	1	KEGG
HGNC:7727	HGNC:3690	1	KEGG
HGNC:7727	HGNC:3691	1	KEGG
HGNC:7727	HGNC:6735	-1	KEGG
HGNC:7727	HGNC:8803	1	KEGG
HGNC:7727	HGNC:2902	1	KEGG
HGNC:7728	HGNC:3236	1	KEGG
HGNC:7728	HGNC:3689	1	KEGG
HGNC:7728	HGNC:3690	1	KEGG
HGNC:7728	HGNC:3691	1	KEGG
HGNC:7728	HGNC:5465	1	KEGG
HGNC:7728	HGNC:8803	1	KEGG
HGNC:7728	HGNC:2902	1	KEGG
HGNC:13386	HGNC:16400	1	KEGG
HGNC:7754	HGNC:9611	1	KEGG
HGNC:7765	HGNC:7227	-1	KEGG
HGNC:7765	HGNC:7989	-1	KEGG
HGNC:7765	HGNC:10447	-1	KEGG
HGNC:7765	HGNC:17271	-1	KEGG
HGNC:7773	HGNC:17810	-1	KEGG
HGNC:7773	HGNC:17812	-1	KEGG
HGNC:7773	HGNC:11406	1	KEGG
HGNC:7776	HGNC:17635	1	KEGG
HGNC:7776	HGNC:6025	1	KEGG
HGNC:7776	HGNC:3239	1	KEGG
HGNC:7776	HGNC:3676	1	KEGG
HGNC:7776	HGNC:4172	1	KEGG
HGNC:7776	HGNC:5438	1	KEGG
HGNC:7776	HGNC:5962	1	KEGG
HGNC:7776	HGNC:5972	1	KEGG
HGNC:7776	HGNC:5973	1	KEGG
HGNC:7776	HGNC:5981	1	KEGG
HGNC:7776	HGNC:5984	1	KEGG
HGNC:7776	HGNC:16404	1	KEGG
HGNC:7776	HGNC:6005	1	KEGG
HGNC:7776	HGNC:14900	1	KEGG
HGNC:7776	HGNC:6008	1	KEGG
HGNC:7776	HGNC:6014	1	KEGG
HGNC:7776	HGNC:6015	1	KEGG
HGNC:7776	HGNC:6016	1	KEGG
HGNC:7776	HGNC:7940	1	KEGG
HGNC:7776	HGNC:9605	1	KEGG
HGNC:7776	HGNC:3040	1	KEGG
HGNC:7776	HGNC:9998	1	KEGG
HGNC:7776	HGNC:11599	1	KEGG
HGNC:7776	HGNC:12338	1	KEGG
HGNC:7776	HGNC:4602	1	KEGG
HGNC:7776	HGNC:4603	1	KEGG
HGNC:7776	HGNC:4604	1	KEGG
HGNC:7776	HGNC:3240	1	KEGG
HGNC:7776	HGNC:5971	1	KEGG
HGNC:7776	HGNC:7576	1	KEGG
HGNC:7776	HGNC:7577	1	KEGG
HGNC:7777	HGNC:17635	1	KEGG
HGNC:7777	HGNC:1773	1	KEGG
HGNC:7777	HGNC:2434	1	KEGG
HGNC:7777	HGNC:6025	1	KEGG
HGNC:7777	HGNC:3676	1	KEGG
HGNC:7777	HGNC:4172	1	KEGG
HGNC:7777	HGNC:5438	1	KEGG
HGNC:7777	HGNC:5962	1	KEGG
HGNC:7777	HGNC:5972	1	KEGG
HGNC:7777	HGNC:5973	1	KEGG
HGNC:7777	HGNC:5981	1	KEGG
HGNC:7777	HGNC:5984	1	KEGG
HGNC:7777	HGNC:16404	1	KEGG
HGNC:7777	HGNC:6001	1	KEGG
HGNC:7777	HGNC:6005	1	KEGG
HGNC:7777	HGNC:14900	1	KEGG
HGNC:7777	HGNC:6008	1	KEGG
HGNC:7777	HGNC:6014	1	KEGG
HGNC:7777	HGNC:6015	1	KEGG
HGNC:7777	HGNC:6016	1	KEGG
HGNC:7777	HGNC:7940	1	KEGG
HGNC:7777	HGNC:9605	1	KEGG
HGNC:7777	HGNC:3040	1	KEGG
HGNC:7777	HGNC:9998	1	KEGG
HGNC:7777	HGNC:11599	1	KEGG
HGNC:7777	HGNC:11892	1	KEGG
HGNC:7777	HGNC:12338	1	KEGG
HGNC:7777	HGNC:4602	1	KEGG
HGNC:7777	HGNC:4603	1	KEGG
HGNC:7777	HGNC:4604	1	KEGG
HGNC:7777	HGNC:3240	1	KEGG
HGNC:7777	HGNC:5971	1	KEGG
HGNC:7777	HGNC:7576	1	KEGG
HGNC:7777	HGNC:7577	1	KEGG
HGNC:7778	HGNC:6025	1	KEGG
HGNC:7778	HGNC:3239	1	KEGG
HGNC:7778	HGNC:3676	1	KEGG
HGNC:7778	HGNC:5962	1	KEGG
HGNC:7778	HGNC:5984	1	KEGG
HGNC:7778	HGNC:6001	1	KEGG
HGNC:7778	HGNC:7940	1	KEGG
HGNC:7778	HGNC:9605	1	KEGG
HGNC:7778	HGNC:3040	1	KEGG
HGNC:7778	HGNC:9998	1	KEGG
HGNC:7778	HGNC:11892	1	KEGG
HGNC:7778	HGNC:12338	1	KEGG
HGNC:7778	HGNC:4602	1	KEGG
HGNC:7778	HGNC:4603	1	KEGG
HGNC:7778	HGNC:4604	1	KEGG
HGNC:7778	HGNC:3240	1	KEGG
HGNC:7778	HGNC:7576	1	KEGG
HGNC:7778	HGNC:7577	1	KEGG
HGNC:7782	HGNC:758	1	KEGG
HGNC:7782	HGNC:2726	1	KEGG
HGNC:7782	HGNC:5013	1	KEGG
HGNC:7782	HGNC:7876	1	KEGG
HGNC:7782	HGNC:7941	1	KEGG
HGNC:7782	HGNC:9051	1	KEGG
HGNC:7782	HGNC:11784	1	KEGG
HGNC:7782	HGNC:3064	1	KEGG
HGNC:7782	HGNC:4626	1	KEGG
HGNC:7782	HGNC:4627	1	KEGG
HGNC:7782	HGNC:4628	1	KEGG
HGNC:7782	HGNC:4629	1	KEGG
HGNC:7782	HGNC:19662	1	KEGG
HGNC:7782	HGNC:4632	1	KEGG
HGNC:7782	HGNC:4634	1	KEGG
HGNC:7782	HGNC:4635	1	KEGG
HGNC:7782	HGNC:4636	1	KEGG
HGNC:7782	HGNC:4637	1	KEGG
HGNC:7782	HGNC:13312	1	KEGG
HGNC:7782	HGNC:23064	1	KEGG
HGNC:7782	HGNC:4638	1	KEGG
HGNC:7782	HGNC:4641	1	KEGG
HGNC:7782	HGNC:4642	1	KEGG
HGNC:7782	HGNC:33437	1	KEGG
HGNC:7782	HGNC:7061	1	KEGG
HGNC:7782	HGNC:7063	1	KEGG
HGNC:7782	HGNC:7064	1	KEGG
HGNC:7782	HGNC:12435	1	KEGG
HGNC:7782	HGNC:17772	1	KEGG
HGNC:7782	HGNC:18155	1	KEGG
HGNC:7782	HGNC:20667	1	KEGG
HGNC:7798	HGNC:7794	1	KEGG
HGNC:15910	HGNC:7223	1	KEGG
HGNC:15910	HGNC:12388	1	KEGG
HGNC:7803	HGNC:11730	-1	KEGG
HGNC:7803	HGNC:7881	1	KEGG
HGNC:7803	HGNC:7882	1	KEGG
HGNC:7803	HGNC:7883	1	KEGG
HGNC:7803	HGNC:7884	1	KEGG
HGNC:7804	HGNC:1697	1	KEGG
HGNC:7804	HGNC:4934	1	KEGG
HGNC:7804	HGNC:4935	1	KEGG
HGNC:7804	HGNC:4936	1	KEGG
HGNC:7804	HGNC:4937	1	KEGG
HGNC:7804	HGNC:4938	1	KEGG
HGNC:7804	HGNC:4940	1	KEGG
HGNC:7804	HGNC:4942	1	KEGG
HGNC:7804	HGNC:4943	1	KEGG
HGNC:7804	HGNC:4944	1	KEGG
HGNC:7804	HGNC:4947	1	KEGG
HGNC:7804	HGNC:4948	1	KEGG
HGNC:7804	HGNC:4951	1	KEGG
HGNC:7804	HGNC:4952	1	KEGG
HGNC:7804	HGNC:4953	1	KEGG
HGNC:7805	HGNC:1697	1	KEGG
HGNC:7805	HGNC:4934	1	KEGG
HGNC:7805	HGNC:4935	1	KEGG
HGNC:7805	HGNC:4936	1	KEGG
HGNC:7805	HGNC:4937	1	KEGG
HGNC:7805	HGNC:4938	1	KEGG
HGNC:7805	HGNC:4940	1	KEGG
HGNC:7805	HGNC:4942	1	KEGG
HGNC:7805	HGNC:4943	1	KEGG
HGNC:7805	HGNC:4944	1	KEGG
HGNC:7805	HGNC:4947	1	KEGG
HGNC:7805	HGNC:4948	1	KEGG
HGNC:7805	HGNC:4951	1	KEGG
HGNC:7805	HGNC:4952	1	KEGG
HGNC:7805	HGNC:4953	1	KEGG
HGNC:7806	HGNC:1697	1	KEGG
HGNC:7806	HGNC:4934	1	KEGG
HGNC:7806	HGNC:4935	1	KEGG
HGNC:7806	HGNC:4936	1	KEGG
HGNC:7806	HGNC:4937	1	KEGG
HGNC:7806	HGNC:4938	1	KEGG
HGNC:7806	HGNC:4940	1	KEGG
HGNC:7806	HGNC:4942	1	KEGG
HGNC:7806	HGNC:4943	1	KEGG
HGNC:7806	HGNC:4944	1	KEGG
HGNC:7806	HGNC:4947	1	KEGG
HGNC:7806	HGNC:4948	1	KEGG
HGNC:7806	HGNC:4951	1	KEGG
HGNC:7806	HGNC:4952	1	KEGG
HGNC:7806	HGNC:4953	1	KEGG
HGNC:7807	HGNC:1736	-1	KEGG
HGNC:7807	HGNC:9801	-1	KEGG
HGNC:7807	HGNC:9802	-1	KEGG
HGNC:7807	HGNC:9803	-1	KEGG
HGNC:7808	HGNC:3430	1	KEGG
HGNC:7808	HGNC:3763	1	KEGG
HGNC:7808	HGNC:3767	1	KEGG
HGNC:7808	HGNC:11724	1	KEGG
HGNC:7808	HGNC:2433	1	KEGG
HGNC:7808	HGNC:3236	1	KEGG
HGNC:7808	HGNC:3386	1	KEGG
HGNC:7808	HGNC:3431	1	KEGG
HGNC:7808	HGNC:3432	1	KEGG
HGNC:7808	HGNC:3688	1	KEGG
HGNC:7808	HGNC:3689	1	KEGG
HGNC:7808	HGNC:3690	1	KEGG
HGNC:7808	HGNC:3691	1	KEGG
HGNC:7808	HGNC:3765	1	KEGG
HGNC:7808	HGNC:5465	1	KEGG
HGNC:7808	HGNC:6091	1	KEGG
HGNC:7808	HGNC:6307	1	KEGG
HGNC:7808	HGNC:6342	1	KEGG
HGNC:7808	HGNC:7029	1	KEGG
HGNC:7808	HGNC:8032	1	KEGG
HGNC:7808	HGNC:8803	1	KEGG
HGNC:7808	HGNC:8804	1	KEGG
HGNC:7809	HGNC:1736	1	KEGG
HGNC:7809	HGNC:2362	1	KEGG
HGNC:7809	HGNC:2363	1	KEGG
HGNC:7809	HGNC:3573	1	KEGG
HGNC:7809	HGNC:4566	1	KEGG
HGNC:7809	HGNC:6125	1	KEGG
HGNC:7809	HGNC:15917	1	KEGG
HGNC:7809	HGNC:9055	1	KEGG
HGNC:7809	HGNC:9056	1	KEGG
HGNC:7809	HGNC:9059	1	KEGG
HGNC:7809	HGNC:9801	1	KEGG
HGNC:7809	HGNC:667	-1	KEGG
HGNC:7809	HGNC:29869	1	KEGG
HGNC:7809	HGNC:18181	1	KEGG
HGNC:7809	HGNC:16743	1	KEGG
HGNC:17046	HGNC:3086	1	KEGG
HGNC:17046	HGNC:3087	1	KEGG
HGNC:29858	HGNC:3821	-1	KEGG
HGNC:29858	HGNC:24814	-1	KEGG
HGNC:16412	HGNC:16608	1	KEGG
HGNC:22938	HGNC:7794	-1	KEGG
HGNC:22938	HGNC:9955	-1	KEGG
HGNC:16400	HGNC:5992	1	KEGG
HGNC:16400	HGNC:1499	1	KEGG
HGNC:22943	HGNC:1499	1	KEGG
HGNC:22943	HGNC:16608	1	KEGG
HGNC:29890	HGNC:29233	-1	KEGG
HGNC:7842	HGNC:1113	1	KEGG
HGNC:7842	HGNC:4609	1	KEGG
HGNC:7842	HGNC:7843	1	KEGG
HGNC:7859	HGNC:4518	1	KEGG
HGNC:7859	HGNC:16454	1	KEGG
HGNC:16390	HGNC:5991	1	KEGG
HGNC:16390	HGNC:5992	1	KEGG
HGNC:5331	HGNC:588	1	KEGG
HGNC:5331	HGNC:589	1	KEGG
HGNC:5331	HGNC:29233	1	KEGG
HGNC:5331	HGNC:14374	1	KEGG
HGNC:7865	HGNC:172	1	KEGG
HGNC:7865	HGNC:18123	1	KEGG
HGNC:7865	HGNC:173	1	KEGG
HGNC:7865	HGNC:174	1	KEGG
HGNC:7866	HGNC:464	-1	KEGG
HGNC:7866	HGNC:1071	-1	KEGG
HGNC:7866	HGNC:1069	-1	KEGG
HGNC:7866	HGNC:21650	-1	KEGG
HGNC:7866	HGNC:1075	-1	KEGG
HGNC:7866	HGNC:4220	-1	KEGG
HGNC:7866	HGNC:4221	-1	KEGG
HGNC:7866	HGNC:4222	-1	KEGG
HGNC:7881	HGNC:3430	1	KEGG
HGNC:7881	HGNC:3767	1	KEGG
HGNC:7881	HGNC:5192	1	KEGG
HGNC:7881	HGNC:15973	1	KEGG
HGNC:7881	HGNC:24457	1	KEGG
HGNC:7881	HGNC:30323	1	KEGG
HGNC:7881	HGNC:19764	1	KEGG
HGNC:7881	HGNC:4882	1	KEGG
HGNC:7881	HGNC:13761	1	KEGG
HGNC:7882	HGNC:3430	1	KEGG
HGNC:7882	HGNC:3767	1	KEGG
HGNC:7882	HGNC:5192	1	KEGG
HGNC:7882	HGNC:3060	1	KEGG
HGNC:7882	HGNC:15973	1	KEGG
HGNC:7882	HGNC:24457	1	KEGG
HGNC:7882	HGNC:30323	1	KEGG
HGNC:7882	HGNC:29151	1	KEGG
HGNC:7882	HGNC:19764	1	KEGG
HGNC:7882	HGNC:4880	1	KEGG
HGNC:7882	HGNC:4881	1	KEGG
HGNC:7882	HGNC:4882	1	KEGG
HGNC:7882	HGNC:13761	1	KEGG
HGNC:7883	HGNC:1582	1	KEGG
HGNC:7883	HGNC:3430	1	KEGG
HGNC:7883	HGNC:3767	1	KEGG
HGNC:7883	HGNC:5192	1	KEGG
HGNC:7883	HGNC:7794	1	KEGG
HGNC:7883	HGNC:9955	1	KEGG
HGNC:7883	HGNC:3060	1	KEGG
HGNC:7883	HGNC:15973	1	KEGG
HGNC:7883	HGNC:24457	1	KEGG
HGNC:7883	HGNC:30323	1	KEGG
HGNC:7883	HGNC:29151	1	KEGG
HGNC:7883	HGNC:19764	1	KEGG
HGNC:7883	HGNC:4880	1	KEGG
HGNC:7883	HGNC:4881	1	KEGG
HGNC:7883	HGNC:13761	1	KEGG
HGNC:7884	HGNC:3430	1	KEGG
HGNC:7884	HGNC:3767	1	KEGG
HGNC:7884	HGNC:5192	1	KEGG
HGNC:7884	HGNC:3060	1	KEGG
HGNC:7884	HGNC:15973	1	KEGG
HGNC:7884	HGNC:24457	1	KEGG
HGNC:7884	HGNC:30323	1	KEGG
HGNC:7884	HGNC:29151	1	KEGG
HGNC:7884	HGNC:19764	1	KEGG
HGNC:7884	HGNC:4880	1	KEGG
HGNC:7884	HGNC:4881	1	KEGG
HGNC:7884	HGNC:4882	1	KEGG
HGNC:7884	HGNC:5724	1	KEGG
HGNC:7884	HGNC:13761	1	KEGG
HGNC:27106	HGNC:12783	-1	KEGG
HGNC:27106	HGNC:12774	-1	KEGG
HGNC:27106	HGNC:13829	-1	KEGG
HGNC:27106	HGNC:12775	-1	KEGG
HGNC:27106	HGNC:12776	-1	KEGG
HGNC:27106	HGNC:16267	-1	KEGG
HGNC:27106	HGNC:12780	-1	KEGG
HGNC:27106	HGNC:12781	-1	KEGG
HGNC:27106	HGNC:12782	-1	KEGG
HGNC:27106	HGNC:15983	-1	KEGG
HGNC:27106	HGNC:12784	-1	KEGG
HGNC:27106	HGNC:16265	-1	KEGG
HGNC:27106	HGNC:12785	-1	KEGG
HGNC:27106	HGNC:12786	-1	KEGG
HGNC:27106	HGNC:12787	-1	KEGG
HGNC:27106	HGNC:12788	-1	KEGG
HGNC:27106	HGNC:12789	-1	KEGG
HGNC:27106	HGNC:12778	-1	KEGG
HGNC:27106	HGNC:12779	-1	KEGG
HGNC:30099	HGNC:4522	1	KEGG
HGNC:30099	HGNC:4530	1	KEGG
HGNC:7901	HGNC:17425	1	KEGG
HGNC:7901	HGNC:4525	1	KEGG
HGNC:27405	HGNC:6144	1	KEGG
HGNC:27405	HGNC:6153	1	KEGG
HGNC:7943	HGNC:4392	1	KEGG
HGNC:24969	HGNC:19901	-1	KEGG
HGNC:14124	HGNC:19901	-1	KEGG
HGNC:30509	HGNC:4522	1	KEGG
HGNC:30509	HGNC:4530	1	KEGG
HGNC:7956	HGNC:4384	1	KEGG
HGNC:7956	HGNC:4385	1	KEGG
HGNC:7956	HGNC:4387	1	KEGG
HGNC:7965	HGNC:11289	1	KEGG
HGNC:7967	HGNC:42	1	KEGG
HGNC:7967	HGNC:45	1	KEGG
HGNC:7967	HGNC:53	1	KEGG
HGNC:7967	HGNC:29955	1	KEGG
HGNC:7967	HGNC:29956	1	KEGG
HGNC:7979	HGNC:4028	1	KEGG
HGNC:7979	HGNC:6407	1	KEGG
HGNC:7979	HGNC:10810	1	KEGG
HGNC:7979	HGNC:799	1	KEGG
HGNC:7979	HGNC:800	1	KEGG
HGNC:7979	HGNC:801	1	KEGG
HGNC:7979	HGNC:14073	1	KEGG
HGNC:7979	HGNC:804	1	KEGG
HGNC:7979	HGNC:805	1	KEGG
HGNC:7979	HGNC:806	1	KEGG
HGNC:7979	HGNC:808	1	KEGG
HGNC:7979	HGNC:4026	1	KEGG
HGNC:7979	HGNC:10599	1	KEGG
HGNC:7979	HGNC:10600	1	KEGG
HGNC:7979	HGNC:10602	1	KEGG
HGNC:7980	HGNC:990	-1	KEGG
HGNC:7980	HGNC:2591	1	KEGG
HGNC:7980	HGNC:2592	1	KEGG
HGNC:7980	HGNC:2593	1	KEGG
HGNC:7980	HGNC:29260	1	KEGG
HGNC:7980	HGNC:11359	1	KEGG
HGNC:7980	HGNC:10477	-1	KEGG
HGNC:7983	HGNC:2591	1	KEGG
HGNC:7983	HGNC:2593	1	KEGG
HGNC:7983	HGNC:29260	1	KEGG
HGNC:7983	HGNC:11359	1	KEGG
HGNC:7989	HGNC:1787	1	KEGG
HGNC:7989	HGNC:4910	1	KEGG
HGNC:7989	HGNC:8816	1	KEGG
HGNC:7989	HGNC:646	1	KEGG
HGNC:7989	HGNC:685	1	KEGG
HGNC:7989	HGNC:1099	-1	KEGG
HGNC:7989	HGNC:6840	1	KEGG
HGNC:7989	HGNC:6842	1	KEGG
HGNC:7989	HGNC:6848	1	KEGG
HGNC:7989	HGNC:6855	1	KEGG
HGNC:7989	HGNC:6872	1	KEGG
HGNC:7989	HGNC:6873	1	KEGG
HGNC:7989	HGNC:6874	1	KEGG
HGNC:7989	HGNC:6875	1	KEGG
HGNC:7989	HGNC:6876	1	KEGG
HGNC:7989	HGNC:6877	1	KEGG
HGNC:7989	HGNC:6881	1	KEGG
HGNC:7989	HGNC:6886	1	KEGG
HGNC:7989	HGNC:7199	1	KEGG
HGNC:7989	HGNC:8976	1	KEGG
HGNC:7989	HGNC:8980	1	KEGG
HGNC:7989	HGNC:8981	1	KEGG
HGNC:7989	HGNC:9065	1	KEGG
HGNC:7989	HGNC:9067	1	KEGG
HGNC:7989	HGNC:9068	1	KEGG
HGNC:7989	HGNC:9841	1	KEGG
HGNC:7989	HGNC:9842	1	KEGG
HGNC:7989	HGNC:16862	-1	KEGG
HGNC:7989	HGNC:9882	1	KEGG
HGNC:7989	HGNC:17609	1	KEGG
HGNC:7989	HGNC:10430	1	KEGG
HGNC:7989	HGNC:10431	1	KEGG
HGNC:7989	HGNC:10432	1	KEGG
HGNC:7989	HGNC:10435	1	KEGG
HGNC:7997	HGNC:3236	1	KEGG
HGNC:7998	HGNC:3430	1	KEGG
HGNC:7998	HGNC:3236	1	KEGG
HGNC:7998	HGNC:3432	1	KEGG
HGNC:7999	HGNC:3432	1	KEGG
HGNC:29862	HGNC:3432	1	KEGG
HGNC:8008	HGNC:14291	1	KEGG
HGNC:8008	HGNC:14290	1	KEGG
HGNC:8008	HGNC:14289	1	KEGG
HGNC:8008	HGNC:14287	1	KEGG
HGNC:8008	HGNC:15529	1	KEGG
HGNC:8009	HGNC:14291	1	KEGG
HGNC:8009	HGNC:14290	1	KEGG
HGNC:8009	HGNC:14289	1	KEGG
HGNC:8009	HGNC:14287	1	KEGG
HGNC:8009	HGNC:15529	1	KEGG
HGNC:8010	HGNC:14290	1	KEGG
HGNC:8010	HGNC:14289	1	KEGG
HGNC:8010	HGNC:14287	1	KEGG
HGNC:8010	HGNC:15529	1	KEGG
HGNC:8023	HGNC:3430	1	KEGG
HGNC:8023	HGNC:3763	1	KEGG
HGNC:8023	HGNC:3767	1	KEGG
HGNC:8023	HGNC:11724	1	KEGG
HGNC:8023	HGNC:2433	1	KEGG
HGNC:8023	HGNC:3236	1	KEGG
HGNC:8023	HGNC:3386	1	KEGG
