pubchem.compound:5280343	ncbigene:4846	downregulates
pubchem.compound:5360696	ncbigene:4986	upregulates
pubchem.compound:36314	ncbigene:7157	upregulates
pubchem.compound:5280453	ncbigene:3605	downregulates
pubchem.compound:4911	ncbigene:1559	downregulates
pubchem.compound:4594	ncbigene:495	downregulates
pubchem.compound:448537	ncbigene:1906	downregulates
pubchem.compound:5280360	ncbigene:3479	upregulates
pubchem.compound:37542	ncbigene:80237	upregulates
pubchem.compound:5280453	ncbigene:5468	upregulates
pubchem.compound:3117	ncbigene:4313	downregulates
pubchem.compound:5770	ncbigene:1814	downregulates
pubchem.compound:3784	ncbigene:779	downregulates
pubchem.compound:3488	ncbigene:63910	downregulates
pubchem.compound:448537	ncbigene:5728	upregulates
pubchem.compound:2733526	ncbigene:5584	downregulates
pubchem.compound:135398744	ncbigene:8654	downregulates
pubchem.compound:53232	ncbigene:359	upregulates
pubchem.compound:54454	ncbigene:10365	upregulates
pubchem.compound:3396	ncbigene:153	downregulates
pubchem.compound:5280343	ncbigene:83667	downregulates
pubchem.compound:3715	ncbigene:3558	downregulates
pubchem.compound:5284616	ncbigene:5054	upregulates
pubchem.compound:4100	ncbigene:759	downregulates
pubchem.compound:5284616	ncbigene:7157	upregulates
pubchem.compound:3385	ncbigene:114548	upregulates
pubchem.compound:36314	ncbigene:7124	upregulates
pubchem.compound:702	ncbigene:3845	downregulates
pubchem.compound:71360	ncbigene:1813	downregulates
pubchem.compound:3117	ncbigene:768	downregulates
pubchem.compound:5282230	ncbigene:1544	upregulates
pubchem.compound:3478	ncbigene:4881	upregulates
pubchem.compound:3385	ncbigene:7099	upregulates
pubchem.compound:5283731	ncbigene:1591	upregulates
pubchem.compound:4636	ncbigene:3351	upregulates
pubchem.compound:6013	ncbigene:27035	upregulates
pubchem.compound:3121	ncbigene:6330	downregulates
pubchem.compound:5284513	ncbigene:6774	downregulates
pubchem.compound:2764	ncbigene:836	upregulates
pubchem.compound:5284616	ncbigene:2596	upregulates
pubchem.compound:5280453	ncbigene:5578	upregulates
pubchem.compound:4633	ncbigene:6336	downregulates
pubchem.compound:3964	ncbigene:3363	downregulates
pubchem.compound:2375	ncbigene:890	downregulates
pubchem.compound:448537	ncbigene:80139	upregulates
pubchem.compound:24826799	ncbigene:25	downregulates
pubchem.compound:5360696	ncbigene:6530	downregulates
pubchem.compound:54687	ncbigene:3156	downregulates
pubchem.compound:6918638	ncbigene:7157	upregulates
pubchem.compound:3339	ncbigene:64386	downregulates
pubchem.compound:3715	ncbigene:842	upregulates
pubchem.compound:4184	ncbigene:3355	downregulates
pubchem.compound:5280453	ncbigene:5579	upregulates
pubchem.compound:3333	ncbigene:8912	downregulates
pubchem.compound:5360373	ncbigene:84666	upregulates
pubchem.compound:5284616	ncbigene:2324	downregulates
pubchem.compound:53232	ncbigene:6721	upregulates
pubchem.compound:444795	ncbigene:4254	upregulates
pubchem.compound:3715	ncbigene:6564	downregulates
pubchem.compound:448537	ncbigene:84634	upregulates
pubchem.compound:4775	ncbigene:10014	downregulates
pubchem.compound:5505	ncbigene:5617	upregulates
pubchem.compound:1548943	ncbigene:6558	upregulates
pubchem.compound:5280453	ncbigene:6781	upregulates
pubchem.compound:145068	ncbigene:4322	upregulates
pubchem.compound:16362	ncbigene:148	downregulates
pubchem.compound:702	ncbigene:7133	upregulates
pubchem.compound:444795	ncbigene:590	upregulates
pubchem.compound:4507	ncbigene:779	downregulates
pubchem.compound:5743	ncbigene:3932	downregulates
pubchem.compound:448537	ncbigene:4128	downregulates
pubchem.compound:444795	ncbigene:10743	upregulates
pubchem.compound:5833	ncbigene:5241	upregulates
pubchem.compound:448537	ncbigene:3485	upregulates
pubchem.compound:5311217	ncbigene:775	downregulates
pubchem.compound:3385	ncbigene:8824	upregulates
pubchem.compound:2733526	ncbigene:5579	downregulates
pubchem.compound:5284616	ncbigene:6506	downregulates
pubchem.compound:5983	ncbigene:590	downregulates
pubchem.compound:6714002	ncbigene:2908	upregulates
pubchem.compound:4737	ncbigene:89832	downregulates
pubchem.compound:448537	ncbigene:5617	upregulates
pubchem.compound:55245	ncbigene:6347	downregulates
pubchem.compound:33741	ncbigene:2902	downregulates
pubchem.compound:5280360	ncbigene:3381	upregulates
pubchem.compound:31703	ncbigene:2065	upregulates
pubchem.compound:448537	ncbigene:7706	upregulates
pubchem.compound:702	ncbigene:6615	downregulates
pubchem.compound:3121	ncbigene:2932	downregulates
pubchem.compound:4091	ncbigene:23621	downregulates
pubchem.compound:5284373	ncbigene:4775	downregulates
pubchem.compound:6013	ncbigene:3206	downregulates
pubchem.compound:3386	ncbigene:57030	upregulates
pubchem.compound:20279	ncbigene:100	downregulates
pubchem.compound:5280453	ncbigene:112802	upregulates
pubchem.compound:4211	ncbigene:1584	upregulates
pubchem.compound:60854	ncbigene:3362	downregulates
pubchem.compound:4943	ncbigene:6529	downregulates
pubchem.compound:3676	ncbigene:6336	downregulates
pubchem.compound:702	ncbigene:10891	downregulates
pubchem.compound:5280343	ncbigene:54205	upregulates
pubchem.compound:2554	ncbigene:6240	downregulates
pubchem.compound:9444	ncbigene:4318	downregulates
pubchem.compound:3385	ncbigene:3308	upregulates
pubchem.compound:702	ncbigene:1536	upregulates
pubchem.compound:4583	ncbigene:8128	upregulates
pubchem.compound:6013	ncbigene:5010	upregulates
pubchem.compound:3372	ncbigene:147	downregulates
pubchem.compound:6741	ncbigene:11213	downregulates
pubchem.compound:5280723	ncbigene:7450	downregulates
pubchem.compound:2162	ncbigene:776	downregulates
pubchem.compound:3157	ncbigene:8772	upregulates
pubchem.compound:4184	ncbigene:3363	downregulates
pubchem.compound:4171	ncbigene:1128	upregulates
pubchem.compound:2733526	ncbigene:5578	downregulates
pubchem.compound:4594	ncbigene:9407	downregulates
pubchem.compound:445354	ncbigene:51144	upregulates
pubchem.compound:4748	ncbigene:5617	upregulates
pubchem.compound:6167	ncbigene:6696	downregulates
pubchem.compound:3386	ncbigene:3357	downregulates
pubchem.compound:5280453	ncbigene:4656	upregulates
pubchem.compound:6047	ncbigene:2571	downregulates
pubchem.compound:6013	ncbigene:1814	downregulates
pubchem.compound:6047	ncbigene:627	upregulates
pubchem.compound:3339	ncbigene:4843	upregulates
pubchem.compound:702	ncbigene:6319	upregulates
pubchem.compound:2756	ncbigene:6401	downregulates
pubchem.compound:5743	ncbigene:3605	downregulates
pubchem.compound:702	ncbigene:7184	upregulates
pubchem.compound:5280453	ncbigene:5595	upregulates
pubchem.compound:702	ncbigene:3021	upregulates
pubchem.compound:71360	ncbigene:152	downregulates
pubchem.compound:448537	ncbigene:627	upregulates
pubchem.compound:2554	ncbigene:6335	downregulates
pubchem.compound:446541	ncbigene:19	upregulates
pubchem.compound:36314	ncbigene:5595	upregulates
pubchem.compound:5280360	ncbigene:6403	upregulates
pubchem.compound:702	ncbigene:6517	downregulates
pubchem.compound:5280453	ncbigene:57708	downregulates
pubchem.compound:31703	ncbigene:3480	downregulates
pubchem.compound:60854	ncbigene:1129	downregulates
pubchem.compound:444795	ncbigene:5948	upregulates
pubchem.compound:4091	ncbigene:472	upregulates
pubchem.compound:444795	ncbigene:3713	upregulates
pubchem.compound:12035	ncbigene:1509	downregulates
pubchem.compound:5282181	ncbigene:7421	upregulates
pubchem.compound:702	ncbigene:7295	downregulates
pubchem.compound:3339	ncbigene:4312	upregulates
pubchem.compound:54687	ncbigene:5228	upregulates
pubchem.compound:448537	ncbigene:463	upregulates
pubchem.compound:4594	ncbigene:3162	upregulates
pubchem.compound:3547	ncbigene:6347	downregulates
pubchem.compound:3108	ncbigene:10846	downregulates
pubchem.compound:4993	ncbigene:3087	upregulates
pubchem.compound:448537	ncbigene:1718	upregulates
pubchem.compound:3559	ncbigene:7054	upregulates
pubchem.compound:6013	ncbigene:2100	upregulates
pubchem.compound:3715	ncbigene:1440	downregulates
pubchem.compound:2554	ncbigene:11280	downregulates
pubchem.compound:5280360	ncbigene:7157	downregulates
pubchem.compound:2554	ncbigene:6328	downregulates
pubchem.compound:2764	ncbigene:3106	upregulates
pubchem.compound:6013	ncbigene:54106	upregulates
pubchem.compound:3488	ncbigene:3827	downregulates
pubchem.compound:5288783	ncbigene:7421	downregulates
pubchem.compound:444795	ncbigene:6657	downregulates
pubchem.compound:448537	ncbigene:894	upregulates
pubchem.compound:5546	ncbigene:6338	downregulates
pubchem.compound:5280453	ncbigene:3383	downregulates
pubchem.compound:3825	ncbigene:5742	downregulates
pubchem.compound:3671	ncbigene:5144	downregulates
pubchem.compound:5311217	ncbigene:784	downregulates
pubchem.compound:54454	ncbigene:4314	downregulates
pubchem.compound:4091	ncbigene:314	downregulates
pubchem.compound:4943	ncbigene:361	downregulates
pubchem.compound:448537	ncbigene:3953	upregulates
pubchem.compound:5280453	ncbigene:9332	upregulates
pubchem.compound:12560	ncbigene:4295	upregulates
pubchem.compound:3372	ncbigene:3274	downregulates
pubchem.compound:24826799	ncbigene:2261	downregulates
pubchem.compound:6013	ncbigene:9376	upregulates
pubchem.compound:5280343	ncbigene:976	downregulates
pubchem.compound:2771	ncbigene:9407	downregulates
pubchem.compound:5360696	ncbigene:1536	downregulates
pubchem.compound:44093	ncbigene:6869	upregulates
pubchem.compound:6013	ncbigene:546	downregulates
pubchem.compound:1548943	ncbigene:4318	downregulates
pubchem.compound:5344	ncbigene:2247	downregulates
pubchem.compound:5280453	ncbigene:7124	downregulates
pubchem.compound:2764	ncbigene:3107	upregulates
pubchem.compound:4091	ncbigene:2740	upregulates
pubchem.compound:1548943	ncbigene:7157	downregulates
pubchem.compound:5360373	ncbigene:25	upregulates
pubchem.compound:3121	ncbigene:11280	downregulates
pubchem.compound:5073	ncbigene:801	upregulates
pubchem.compound:5360373	ncbigene:6401	upregulates
pubchem.compound:37542	ncbigene:2475	upregulates
pubchem.compound:3559	ncbigene:2354	upregulates
pubchem.compound:53232	ncbigene:4843	downregulates
pubchem.compound:444795	ncbigene:6688	downregulates
pubchem.compound:448537	ncbigene:1548	upregulates
pubchem.compound:1548943	ncbigene:3558	upregulates
pubchem.compound:5311181	ncbigene:3586	upregulates
pubchem.compound:448537	ncbigene:999	downregulates
pubchem.compound:3385	ncbigene:8795	upregulates
pubchem.compound:3385	ncbigene:2633	upregulates
pubchem.compound:2719	ncbigene:142	upregulates
pubchem.compound:5284616	ncbigene:896	downregulates
pubchem.compound:1548943	ncbigene:100506658	upregulates
pubchem.compound:145068	ncbigene:7124	upregulates
pubchem.compound:702	ncbigene:4804	upregulates
pubchem.compound:5280453	ncbigene:250	upregulates
pubchem.compound:1548943	ncbigene:3162	upregulates
pubchem.compound:33741	ncbigene:4986	upregulates
pubchem.compound:4091	ncbigene:3383	downregulates
pubchem.compound:444795	ncbigene:1440	downregulates
pubchem.compound:4748	ncbigene:150	downregulates
pubchem.compound:5280453	ncbigene:6505	upregulates
pubchem.compound:2471	ncbigene:7248	upregulates
pubchem.compound:3121	ncbigene:1548	upregulates
pubchem.compound:2162	ncbigene:775	downregulates
pubchem.compound:5284616	ncbigene:1938	downregulates
pubchem.compound:20279	ncbigene:4860	upregulates
pubchem.compound:54454	ncbigene:4023	upregulates
pubchem.compound:4184	ncbigene:151	downregulates
pubchem.compound:4171	ncbigene:2925	upregulates
pubchem.compound:2162	ncbigene:5444	upregulates
pubchem.compound:445643	ncbigene:2287	downregulates
pubchem.compound:31703	ncbigene:7161	upregulates
pubchem.compound:9444	ncbigene:3683	downregulates
pubchem.compound:6013	ncbigene:114907	downregulates
pubchem.compound:6013	ncbigene:2167	upregulates
pubchem.compound:702	ncbigene:137872	downregulates
pubchem.compound:5426	ncbigene:5054	upregulates
pubchem.compound:3162	ncbigene:3269	downregulates
pubchem.compound:4197	ncbigene:5972	upregulates
pubchem.compound:54454	ncbigene:367	downregulates
pubchem.compound:11683	ncbigene:5617	downregulates
pubchem.compound:5426	ncbigene:354	upregulates
pubchem.compound:448537	ncbigene:3090	upregulates
pubchem.compound:5904	ncbigene:7097	upregulates
pubchem.compound:36462	ncbigene:356	upregulates
pubchem.compound:3559	ncbigene:3752	downregulates
pubchem.compound:3715	ncbigene:5743	downregulates
pubchem.compound:2118	ncbigene:2563	upregulates
pubchem.compound:5283731	ncbigene:3605	downregulates
pubchem.compound:4011	ncbigene:1132	downregulates
pubchem.compound:5280343	ncbigene:4824	downregulates
pubchem.compound:448537	ncbigene:5179	upregulates
pubchem.compound:145068	ncbigene:4780	upregulates
pubchem.compound:4748	ncbigene:805	downregulates
pubchem.compound:3715	ncbigene:59340	upregulates
pubchem.compound:3157	ncbigene:148	downregulates
pubchem.compound:3961	ncbigene:183	downregulates
pubchem.compound:5280723	ncbigene:2778	upregulates
pubchem.compound:4477	ncbigene:6774	downregulates
pubchem.compound:5282379	ncbigene:7097	downregulates
pubchem.compound:31703	ncbigene:3717	downregulates
pubchem.compound:448537	ncbigene:7071	upregulates
pubchem.compound:145068	ncbigene:3162	upregulates
pubchem.compound:3386	ncbigene:7157	upregulates
pubchem.compound:5280453	ncbigene:5972	downregulates
pubchem.compound:6230	ncbigene:2908	upregulates
pubchem.compound:3715	ncbigene:100506658	upregulates
pubchem.compound:10607	ncbigene:203068	downregulates
pubchem.compound:30323	ncbigene:3553	downregulates
pubchem.compound:5280360	ncbigene:1794	upregulates
pubchem.compound:3715	ncbigene:3248	upregulates
pubchem.compound:5743	ncbigene:10673	downregulates
pubchem.compound:5284616	ncbigene:440275	upregulates
pubchem.compound:3961	ncbigene:6347	downregulates
pubchem.compound:3386	ncbigene:3358	downregulates
pubchem.compound:5284616	ncbigene:3558	downregulates
pubchem.compound:2797	ncbigene:788	upregulates
pubchem.compound:3365	ncbigene:1576	downregulates
pubchem.compound:3121	ncbigene:6329	downregulates
pubchem.compound:4114	ncbigene:1576	upregulates
pubchem.compound:4636	ncbigene:152	upregulates
pubchem.compound:4943	ncbigene:968	downregulates
pubchem.compound:5284616	ncbigene:1978	downregulates
pubchem.compound:448537	ncbigene:5816	upregulates
pubchem.compound:5917	ncbigene:9315	upregulates
pubchem.compound:44462760	ncbigene:5894	downregulates
pubchem.compound:36462	ncbigene:7124	downregulates
pubchem.compound:31703	ncbigene:7153	downregulates
pubchem.compound:3339	ncbigene:950	upregulates
pubchem.compound:145068	ncbigene:3553	downregulates
pubchem.compound:702	ncbigene:2940	upregulates
pubchem.compound:6918638	ncbigene:3066	downregulates
pubchem.compound:4184	ncbigene:148	downregulates
pubchem.compound:16362	ncbigene:3358	downregulates
pubchem.compound:2764	ncbigene:1576	downregulates
pubchem.compound:457193	ncbigene:7155	downregulates
pubchem.compound:5280343	ncbigene:3651	downregulates
pubchem.compound:53232	ncbigene:7225	downregulates
pubchem.compound:4497	ncbigene:6750	upregulates
pubchem.compound:448537	ncbigene:842	downregulates
pubchem.compound:3559	ncbigene:6863	downregulates
pubchem.compound:5311181	ncbigene:10468	upregulates
pubchem.compound:54454	ncbigene:5594	downregulates
pubchem.compound:5280453	ncbigene:7040	upregulates
pubchem.compound:5505	ncbigene:3767	downregulates
pubchem.compound:36462	ncbigene:355	upregulates
pubchem.compound:3715	ncbigene:11251	upregulates
pubchem.compound:3463	ncbigene:5465	upregulates
pubchem.compound:3463	ncbigene:3949	upregulates
pubchem.compound:5095	ncbigene:1958	downregulates
pubchem.compound:6013	ncbigene:866	upregulates
pubchem.compound:4044	ncbigene:5742	downregulates
pubchem.compound:11707110	ncbigene:9451	downregulates
pubchem.compound:5280453	ncbigene:2697	upregulates
pubchem.compound:445643	ncbigene:959	downregulates
pubchem.compound:36314	ncbigene:4603	downregulates
pubchem.compound:145068	ncbigene:231	upregulates
pubchem.compound:4912	ncbigene:27329	downregulates
pubchem.compound:2796	ncbigene:5464	upregulates
pubchem.compound:3488	ncbigene:805	downregulates
pubchem.compound:6047	ncbigene:5617	downregulates
pubchem.compound:448537	ncbigene:4041	upregulates
pubchem.compound:3339	ncbigene:6347	downregulates
pubchem.compound:448537	ncbigene:7277	upregulates
pubchem.compound:36314	ncbigene:89845	upregulates
pubchem.compound:5280360	ncbigene:836	upregulates
pubchem.compound:4932	ncbigene:153	downregulates
pubchem.compound:5284616	ncbigene:595	downregulates
pubchem.compound:2118	ncbigene:2566	upregulates
pubchem.compound:5280343	ncbigene:6347	downregulates
pubchem.compound:3117	ncbigene:216	downregulates
pubchem.compound:145068	ncbigene:2977	upregulates
pubchem.compound:5531	ncbigene:4313	downregulates
pubchem.compound:5360373	ncbigene:4089	downregulates
pubchem.compound:3964	ncbigene:147	downregulates
pubchem.compound:44093	ncbigene:4313	downregulates
pubchem.compound:3339	ncbigene:4322	upregulates
pubchem.compound:444795	ncbigene:7020	upregulates
pubchem.compound:6047	ncbigene:1816	upregulates
pubchem.compound:5280343	ncbigene:1437	upregulates
pubchem.compound:4737	ncbigene:1557	upregulates
pubchem.compound:36462	ncbigene:4312	upregulates
pubchem.compound:5360696	ncbigene:4688	downregulates
pubchem.compound:53232	ncbigene:3683	downregulates
pubchem.compound:2796	ncbigene:1448	downregulates
pubchem.compound:4737	ncbigene:2555	upregulates
pubchem.compound:5833	ncbigene:778	downregulates
pubchem.compound:3652	ncbigene:51284	downregulates
pubchem.compound:5280453	ncbigene:466	upregulates
pubchem.compound:5280343	ncbigene:3383	downregulates
pubchem.compound:3676	ncbigene:808	downregulates
pubchem.compound:2092	ncbigene:148	downregulates
pubchem.compound:31703	ncbigene:1440	upregulates
pubchem.compound:657298	ncbigene:7173	downregulates
pubchem.compound:3339	ncbigene:7045	downregulates
pubchem.compound:3343	ncbigene:597	upregulates
pubchem.compound:16362	ncbigene:6774	downregulates
pubchem.compound:4775	ncbigene:6517	upregulates
pubchem.compound:3964	ncbigene:3356	downregulates
pubchem.compound:702	ncbigene:468	upregulates
pubchem.compound:5280453	ncbigene:999	upregulates
pubchem.compound:145068	ncbigene:1448	upregulates
pubchem.compound:2719	ncbigene:1576	downregulates
pubchem.compound:4775	ncbigene:7412	downregulates
pubchem.compound:4932	ncbigene:6323	downregulates
pubchem.compound:3308	ncbigene:6615	downregulates
pubchem.compound:3488	ncbigene:114548	downregulates
pubchem.compound:54454	ncbigene:5881	upregulates
pubchem.compound:145068	ncbigene:2984	upregulates
pubchem.compound:23725625	ncbigene:142	downregulates
pubchem.compound:4916	ncbigene:155	upregulates
pubchem.compound:2471	ncbigene:641	downregulates
pubchem.compound:5284616	ncbigene:4953	downregulates
pubchem.compound:16231	ncbigene:6548	downregulates
pubchem.compound:4748	ncbigene:3358	downregulates
pubchem.compound:31703	ncbigene:3958	downregulates
pubchem.compound:447043	ncbigene:8128	downregulates
pubchem.compound:3488	ncbigene:808	downregulates
pubchem.compound:3121	ncbigene:1869	downregulates
pubchem.compound:36314	ncbigene:196527	upregulates
pubchem.compound:5284616	ncbigene:3638	upregulates
pubchem.compound:3715	ncbigene:9407	downregulates
pubchem.compound:444795	ncbigene:3558	downregulates
pubchem.compound:4943	ncbigene:6532	downregulates
pubchem.compound:444795	ncbigene:5915	upregulates
pubchem.compound:5665	ncbigene:2550	upregulates
pubchem.compound:3961	ncbigene:185	downregulates
pubchem.compound:3961	ncbigene:1490	downregulates
pubchem.compound:5360373	ncbigene:50507	upregulates
pubchem.compound:54454	ncbigene:3491	downregulates
pubchem.compound:4477	ncbigene:367	downregulates
pubchem.compound:3964	ncbigene:1131	downregulates
pubchem.compound:5280453	ncbigene:632	downregulates
pubchem.compound:3278	ncbigene:5972	upregulates
pubchem.compound:126941	ncbigene:4286	upregulates
pubchem.compound:2092	ncbigene:146	downregulates
pubchem.compound:448537	ncbigene:2752	upregulates
pubchem.compound:91610	ncbigene:6833	downregulates
pubchem.compound:702	ncbigene:5728	upregulates
pubchem.compound:5280453	ncbigene:9365	downregulates
pubchem.compound:2315	ncbigene:3778	upregulates
pubchem.compound:6013	ncbigene:857	upregulates
pubchem.compound:3372	ncbigene:5621	downregulates
pubchem.compound:5284616	ncbigene:10365	downregulates
pubchem.compound:4091	ncbigene:6198	downregulates
pubchem.compound:3961	ncbigene:5054	downregulates
pubchem.compound:448537	ncbigene:5743	upregulates
pubchem.compound:5755	ncbigene:2908	upregulates
pubchem.compound:2162	ncbigene:3156	downregulates
pubchem.compound:667550	ncbigene:5742	downregulates
pubchem.compound:124087	ncbigene:6774	downregulates
pubchem.compound:2083	ncbigene:4318	upregulates
pubchem.compound:448537	ncbigene:3832	upregulates
pubchem.compound:3463	ncbigene:2012	downregulates
pubchem.compound:3784	ncbigene:783	downregulates
pubchem.compound:4091	ncbigene:5879	upregulates
pubchem.compound:3559	ncbigene:5153	upregulates
pubchem.compound:448537	ncbigene:5270	upregulates
pubchem.compound:6013	ncbigene:2936	upregulates
pubchem.compound:4171	ncbigene:4829	upregulates
pubchem.compound:4062	ncbigene:240	upregulates
pubchem.compound:5280453	ncbigene:3447	upregulates
pubchem.compound:4911	ncbigene:56172	downregulates
pubchem.compound:2719	ncbigene:1520	downregulates
pubchem.compound:5360373	ncbigene:3565	upregulates
pubchem.compound:5280453	ncbigene:602	downregulates
pubchem.compound:448537	ncbigene:3479	downregulates
pubchem.compound:5284616	ncbigene:7099	downregulates
pubchem.compound:36462	ncbigene:8795	upregulates
pubchem.compound:445643	ncbigene:332	upregulates
pubchem.compound:5770	ncbigene:2765	upregulates
pubchem.compound:5073	ncbigene:153	downregulates
pubchem.compound:4497	ncbigene:5617	downregulates
pubchem.compound:5833	ncbigene:1586	downregulates
pubchem.compound:5280343	ncbigene:10135	downregulates
pubchem.compound:36462	ncbigene:7150	downregulates
pubchem.compound:3715	ncbigene:4312	downregulates
pubchem.compound:1548943	ncbigene:9518	upregulates
pubchem.compound:5362129	ncbigene:1636	downregulates
pubchem.compound:3476	ncbigene:5621	downregulates
pubchem.compound:10635	ncbigene:3487	downregulates
pubchem.compound:3386	ncbigene:6532	downregulates
pubchem.compound:444795	ncbigene:11061	downregulates
pubchem.compound:5904	ncbigene:952	upregulates
pubchem.compound:6013	ncbigene:84432	downregulates
pubchem.compound:5280453	ncbigene:4023	upregulates
pubchem.compound:2913	ncbigene:1814	downregulates
pubchem.compound:5280453	ncbigene:8870	downregulates
pubchem.compound:54454	ncbigene:54514	downregulates
pubchem.compound:54687	ncbigene:3458	downregulates
pubchem.compound:54454	ncbigene:2147	downregulates
pubchem.compound:3961	ncbigene:5743	downregulates
pubchem.compound:3715	ncbigene:843	upregulates
pubchem.compound:12035	ncbigene:6610	downregulates
pubchem.compound:31703	ncbigene:6530	upregulates
pubchem.compound:2162	ncbigene:5972	upregulates
pubchem.compound:5360373	ncbigene:11200	upregulates
pubchem.compound:44093	ncbigene:4048	downregulates
pubchem.compound:445354	ncbigene:1499	downregulates
pubchem.compound:4583	ncbigene:7153	downregulates
pubchem.compound:702	ncbigene:2742	upregulates
pubchem.compound:54687	ncbigene:2697	upregulates
pubchem.compound:702	ncbigene:3166	upregulates
pubchem.compound:12035	ncbigene:3162	downregulates
pubchem.compound:31703	ncbigene:7155	downregulates
pubchem.compound:3385	ncbigene:1027	upregulates
pubchem.compound:702	ncbigene:5468	upregulates
pubchem.compound:9444	ncbigene:6664	downregulates
pubchem.compound:448537	ncbigene:4654	upregulates
pubchem.compound:12035	ncbigene:3308	downregulates
pubchem.compound:4091	ncbigene:836	upregulates
pubchem.compound:3715	ncbigene:2739	downregulates
pubchem.compound:3121	ncbigene:6335	downregulates
pubchem.compound:4748	ncbigene:1565	downregulates
pubchem.compound:2955	ncbigene:3576	downregulates
pubchem.compound:39147	ncbigene:5972	upregulates
pubchem.compound:4932	ncbigene:3757	downregulates
pubchem.compound:6013	ncbigene:4087	upregulates
pubchem.compound:448537	ncbigene:54361	upregulates
pubchem.compound:456201	ncbigene:1558	downregulates
pubchem.compound:6013	ncbigene:1718	upregulates
pubchem.compound:31703	ncbigene:4904	upregulates
pubchem.compound:5472	ncbigene:64805	downregulates
pubchem.compound:444795	ncbigene:566	upregulates
pubchem.compound:60854	ncbigene:3363	downregulates
pubchem.compound:5070	ncbigene:7224	upregulates
pubchem.compound:3278	ncbigene:2012	downregulates
pubchem.compound:5284616	ncbigene:999	upregulates
pubchem.compound:40632	ncbigene:3586	upregulates
pubchem.compound:2764	ncbigene:7155	downregulates
pubchem.compound:3121	ncbigene:2938	upregulates
pubchem.compound:6013	ncbigene:2099	downregulates
pubchem.compound:444795	ncbigene:4000	downregulates
pubchem.compound:2724385	ncbigene:476	downregulates
pubchem.compound:3278	ncbigene:23435	upregulates
pubchem.compound:36462	ncbigene:841	upregulates
pubchem.compound:37542	ncbigene:3592	upregulates
pubchem.compound:702	ncbigene:2354	upregulates
pubchem.compound:5284616	ncbigene:953	upregulates
pubchem.compound:3463	ncbigene:1401	downregulates
pubchem.compound:6013	ncbigene:6822	downregulates
pubchem.compound:5743	ncbigene:1565	upregulates
pubchem.compound:448537	ncbigene:2962	upregulates
pubchem.compound:10607	ncbigene:54658	downregulates
pubchem.compound:44093	ncbigene:847	upregulates
pubchem.compound:2797	ncbigene:156	downregulates
pubchem.compound:36314	ncbigene:7056	downregulates
pubchem.compound:702	ncbigene:6446	upregulates
pubchem.compound:3961	ncbigene:6915	downregulates
pubchem.compound:5360373	ncbigene:8425	upregulates
pubchem.compound:2477	ncbigene:3358	downregulates
pubchem.compound:36462	ncbigene:5366	upregulates
pubchem.compound:447043	ncbigene:4088	downregulates
pubchem.compound:5360696	ncbigene:1137	downregulates
pubchem.compound:4909	ncbigene:2562	upregulates
pubchem.compound:3676	ncbigene:3576	downregulates
pubchem.compound:6013	ncbigene:8654	upregulates
pubchem.compound:3339	ncbigene:57016	downregulates
pubchem.compound:30323	ncbigene:2940	downregulates
pubchem.compound:36314	ncbigene:26227	downregulates
pubchem.compound:448537	ncbigene:3269	upregulates
pubchem.compound:5833	ncbigene:9622	downregulates
pubchem.compound:5280453	ncbigene:5594	upregulates
pubchem.compound:5280360	ncbigene:5734	upregulates
pubchem.compound:4507	ncbigene:1906	downregulates
pubchem.compound:3715	ncbigene:6774	upregulates
pubchem.compound:702	ncbigene:4205	downregulates
pubchem.compound:2771	ncbigene:3741	downregulates
pubchem.compound:4830	ncbigene:3351	downregulates
pubchem.compound:6013	ncbigene:268	downregulates
pubchem.compound:34040	ncbigene:148	downregulates
pubchem.compound:448537	ncbigene:6387	upregulates
pubchem.compound:441074	ncbigene:147	downregulates
pubchem.compound:53232	ncbigene:23411	upregulates
pubchem.compound:702	ncbigene:361	downregulates
pubchem.compound:4474	ncbigene:1131	downregulates
pubchem.compound:6013	ncbigene:356	upregulates
pubchem.compound:5280343	ncbigene:19	upregulates
pubchem.compound:5073	ncbigene:3308	downregulates
pubchem.compound:3715	ncbigene:860	downregulates
pubchem.compound:3373	ncbigene:2563	upregulates
pubchem.compound:448537	ncbigene:4922	upregulates
pubchem.compound:5280453	ncbigene:4312	downregulates
pubchem.compound:6010	ncbigene:367	upregulates
pubchem.compound:3314	ncbigene:240	downregulates
pubchem.compound:54454	ncbigene:359	upregulates
pubchem.compound:3488	ncbigene:3764	downregulates
pubchem.compound:4497	ncbigene:778	downregulates
pubchem.compound:16362	ncbigene:1813	downregulates
pubchem.compound:3386	ncbigene:1131	downregulates
pubchem.compound:702	ncbigene:213	downregulates
pubchem.compound:3157	ncbigene:1969	upregulates
pubchem.compound:702	ncbigene:5467	downregulates
pubchem.compound:6013	ncbigene:5764	upregulates
pubchem.compound:12035	ncbigene:3684	downregulates
pubchem.compound:5360696	ncbigene:5880	downregulates
pubchem.compound:1548943	ncbigene:1874	upregulates
pubchem.compound:2763	ncbigene:1071	upregulates
pubchem.compound:702	ncbigene:3725	upregulates
pubchem.compound:53232	ncbigene:4846	upregulates
pubchem.compound:702	ncbigene:3484	upregulates
pubchem.compound:448537	ncbigene:952	upregulates
pubchem.compound:5362129	ncbigene:3162	upregulates
